,year,id.sector,sector,Tconsumption,Padat_Ditimbun_di_TPA,Padat_Ditimbun_Lubang,Padat_Kompos,Padat_3R,Padat_ins_sampah_domestik,Padat_ins_sampah_industri,Padat_dibakar_terbuka,Padat_tidak_terkelola,Cair_septic_tank,Cair_MCK_plus,Cair_IPAL_Aerob,Cair_IPAL_Anaerob,Cair_tidak_terkelola,Cair_Biogas,Cair_Pengolahan_KIMIA,Cair_3R
122,2018,18,"Industri Kimia, Farmasi dan Obat Tradisional",125625.121,117.3891172,54.62868332,11.20722034,0,0,0,243.5355043,94.50553708,92088.94762,0,0,1200.997007,31813.9103,0,0,0
123,2018,19,"Industri Karet, Barang dari Karet dan Plastik",42934.27717,40.11949883,18.6701753,3.830236345,0,0,0,83.23192653,32.29869067,31472.78482,0,0,410.4588158,10872.883,0,0,0
124,2018,20,Industri Barang Galian bukan Logam,16701.74772,15.60677837,7.262834692,1.489989942,0,0,0,32.37782794,12.56442681,12243.1434,0,0,159.6714803,4229.630982,0,0,0
125,2018,21,Industri Logam Dasar,30156.05853,28.17902232,13.11350595,2.690270781,0,0,0,58.46020972,22.68586478,22105.76731,0,0,288.2969247,7636.865411,0,0,0
126,2018,22,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",1020611.07,953.6996393,443.8175941,91.05036521,0,0,0,1978.54561,767.7874982,748154.4986,0,0,9757.21123,258464.46,0,0,0
127,2018,23,Industri Mesin dan Perlengkapan YTDL,207697.7722,194.0810718,90.31836735,18.52905437,0,0,0,402.6406605,156.2473283,152251.9471,0,0,1985.625175,52598.38355,0,0,0
128,2018,24,Industri Alat Angkutan,171847.4654,160.5811171,74.72869036,15.33079048,0,0,0,333.1416425,129.2777821,125972.0358,0,0,1642.890292,43519.47929,0,0,0
129,2018,25,Industri Furnitur,9184.416052,8.582284211,3.993887146,0.819356619,0,0,0,17.80480987,6.909272324,6732.596172,0,0,87.80454184,2325.905728,0,0,0
130,2018,26,"Industri pengolahan lainnya, jasa reparasi dan pemasangan mesin dan peralatan",17030.19862,15.91369597,7.405663134,1.519291578,0,0,0,33.01455931,12.81151456,12483.9129,0,0,162.8115254,4312.809469,0,0,0
131,2018,27,Ketenagalistrikan,155.1573973,0,0,1.15977255,151.7285045,0,0,0,2.269120206,0,0,0,0,0,0,0,0
132,2018,28,Pengadaan Gas dan Produksi Es,75113.10785,48523.92632,0,12751.93241,12826.91993,0,0,0,0,743.7033124,0,0,9.699160168,256.9267115,0,0,0
133,2018,29,"Pengadaan Air, Pengelolaan Sampah, Limbah dan Daur Ulang",3925991.923,3668.883101,1707.366559,350.2708112,55151.31935,0,0,7611.466185,2953.67898,2837333.474,0,0,37003.66981,980211.7951,0,0,0
134,2018,30,Konstruksi,176242.5199,164.688031,76.63990076,15.7228804,0,0,0,341.6618477,132.5841032,129193.8114,0,0,1684.907742,44632.50404,0,0,0
135,2018,31,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",12657.63151,11.82779509,5.504231461,1.12920779,0,0,0,24.53794789,9.522110343,9278.62163,0,0,121.0090581,3205.479528,0,0,0
136,2018,32,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",136691.3086,127.7298038,59.44086782,12.19445285,0,0,0,264.9882962,102.8304326,100200.9682,0,0,1306.791598,34616.36493,0,0,0
137,2018,33,Angkutan Rel,420697.6249,2093.02301,0,0,0,0,0,0,0,0,0,0,293023.2214,125581.3806,0,0,0
138,2018,34,Angkutan Darat,188570.2978,938.1606853,0,0,0,0,0,0,0,0,0,0,131342.4959,56289.64112,0,0,0
