"","year","id.sector","sector","emission"
"384",2023,"20","Industri Barang Galian bukan Logam",34331.1659511731
"385",2023,"21","Industri Logam Dasar",53179.0302279281
"386",2023,"22","Industri Barang dari Logam Komputer Barang Elektronik Optik dan Peralatan Listrik",435215.136622585
"387",2023,"23","Industri Mesin dan Perlengkapan YTDL",180141.073594555
"388",2023,"24","Industri Alat Angkutan",382459.84311883
"389",2023,"25","Industri Furnitur",10389.3227036562
"390",2023,"26","Industri pengolahan lainnya jasa reparasi dan pemasangan mesin dan peralatan",21356.9126093713
"391",2023,"27","Ketenagalistrikan",6664.98538476097
"392",2023,"28","Pengadaan Gas dan Produksi Es",29938.427601169
"393",2023,"29","Pengadaan Air Pengelolaan Sampah Limbah dan Daur Ulang",3489.03452780184
"394",2023,"30","Konstruksi",405408.995500204
"395",2023,"31","Perdagangan Mobil Sepeda Motor dan Reparasinya",96775.3625225851
"396",2023,"32","Perdagangan Besar dan Eceran Bukan Mobil dan Sepeda Motor",587902.357913231
"397",2023,"33","Angkutan Rel",2918.132940001
"398",2023,"34","Angkutan Darat",216846.543791884
"399",2023,"35","Angkutan Laut",630.954543282442
"400",2023,"36","Angkutan Sungai Danau dan Penyeberangan",3.71414531031004
"401",2023,"37","Angkutan Udara",25244.2563986639
"402",2023,"38","Pergudangan dan Jasa Penunjang Angkutan Pos dan Kurir",9637.17339273503
