"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID","Category","ScenarioName"
"4733",2017,2025236.59712239,28552279.2921856,183857842.600135,1161173849.3811,0.0110152309440887,0.222856539490678,"combination2.202","Q3","combination2.202"
"4734",2018,1878085.9769384,30430365.269124,197850640.494409,1359024489.87551,0.00949244325034911,0.23232146124025,"combination2.202","Q3","combination2.202"
"4735",2019,1898019.2602681,32328384.5293921,213056190.249163,1572080680.12467,0.00890853843790421,0.241203083188018,"combination2.202","Q3","combination2.202"
"4736",2020,1690839.99152091,34019224.520913,229579546.6024,1801660226.72707,0.00736494176656429,0.248542716546409,"combination2.202","Q3","combination2.202"
"4737",2021,1548527.78383233,35567752.3047453,247547668.548279,2049207895.27535,0.00625547310913299,0.254774592121664,"combination2.202","Q3","combination2.202"
"4738",2022,1478035.15424865,37045787.458994,267096192.318253,2316304087.5936,0.00553371855068428,0.260286521723685,"combination2.202","Q3","combination2.202"
"4739",2023,1565679.5609371,38611467.0199311,288374466.640099,2604678554.23371,0.0054293279817007,0.265695924273141,"combination2.202","Q3","combination2.202"
"4740",2024,1431986.91787246,40043453.9378035,311543440.485542,2916221994.71925,0.00459642775864806,0.270274782778838,"combination2.202","Q3","combination2.202"
"4741",2025,1471318.33765664,41514772.2754602,336791674.901341,3253013669.62058,0.0043686303650102,0.27462677285642,"combination2.202","Q3","combination2.202"
"4742",2026,1642358.34773679,43157130.623197,364307749.175338,3617321418.79593,0.0045081619906645,0.279120140912416,"combination2.202","Q3","combination2.202"
"4743",2027,1823514.72687034,44980645.3500673,394312722.040802,4011634140.83672,0.00462453941996232,0.283731663612621,"combination2.202","Q3","combination2.202"
"4744",2028,1993733.39145022,46974378.7415175,427049153.517894,4438683294.35462,0.00466862742854419,0.288388382917909,"combination2.202","Q3","combination2.202"
"4745",2029,2258904.41837332,49233283.1598908,462777773.905396,4901461068.26002,0.00488118605893786,0.293258728093411,"combination2.202","Q3","combination2.202"
"4746",2030,2499939.17295501,51733222.3328459,501788588.561947,5403249656.82196,0.004982056646843,0.298230908477623,"combination2.202","Q3","combination2.202"
"4747",2010,13114570.5743167,13114570.5743167,112213753.488783,112213753.488783,0.116871329641671,0.116895617427266,"combination2.203","Q3","combination2.203"
"4748",2011,1866382.43052318,14980953.0048399,120164184.943178,232377938.43196,0.0155319360041076,0.132356411497585,"combination2.203","Q3","combination2.203"
"4749",2012,3472888.02813711,18453841.032977,128756477.916051,361134416.348012,0.0269725305036801,0.159279986416278,"combination2.203","Q3","combination2.203"
"4750",2013,2005424.86401549,20459265.8969925,138076826.974486,499211243.322498,0.014523978483269,0.17374972912502,"combination2.203","Q3","combination2.203"
"4751",2014,2024227.88938904,22483493.7863815,148175498.989452,647386742.311949,0.0136610161814481,0.187359816732769,"combination2.203","Q3","combination2.203"
"4752",2015,2036191.87538495,24519685.6617665,159122772.060377,806509514.372327,0.0127963574856045,0.200108788884957,"combination2.203","Q3","combination2.203"
"4753",2016,2016091.82554009,26535777.4873066,170997028.601414,977506542.97374,0.0117902155495316,0.211854964400864,"combination2.203","Q3","combination2.203"
"4754",2017,2019001.4191782,28554778.9064848,183885062.056246,1161391605.02999,0.0109796924045992,0.22279328467331,"combination2.203","Q3","combination2.203"
"4755",2018,1870716.59951605,30425495.5060008,197877859.95052,1359269464.98051,0.00945389544835299,0.232208509911913,"combination2.203","Q3","combination2.203"
"4756",2019,1889513.80520773,32315009.3112085,213083409.705274,1572352874.68578,0.00886748437065656,0.241038729474302,"combination2.203","Q3","combination2.203"
"4757",2020,1681196.70186543,33996206.013074,229606766.058511,1801959640.74429,0.00732206951356568,0.248325780035519,"combination2.203","Q3","combination2.203"
"4758",2021,1537745.02108197,35533951.0341559,247574888.00439,2049534528.74868,0.00621123181546063,0.254504358440598,"combination2.203","Q3","combination2.203"
"4759",2022,1466111.38686414,37000062.4210201,267123411.774363,2316657940.52304,0.005488517000908,0.25996268754138,"combination2.203","Q3","combination2.203"
"4760",2023,1552613.35888587,38552675.779906,288401686.096209,2605059626.61926,0.00538350999226794,0.265318546572523,"combination2.203","Q3","combination2.203"
"4761",2024,1417776.94051458,39970452.7204205,311570659.941652,2916630286.56091,0.0045504186459023,0.269844232183653,"combination2.203","Q3","combination2.203"
"4762",2025,1455963.32600677,41426416.0464273,336818894.357452,3253449180.91835,0.00432268898923946,0.274143690838275,"combination2.203","Q3","combination2.203"
"4763",2026,1625857.12178985,43052273.1682171,364334968.631449,3617784149.54981,0.00446253382676128,0.278585400696117,"combination2.203","Q3","combination2.203"
"4764",2027,1805866.18200704,44858139.3502242,394339941.496913,4012124091.04671,0.00457946556250928,0.283146334575471,"combination2.203","Q3","combination2.203"
"4765",2028,1974936.47830144,46833075.8285256,427076372.974005,4439200464.02072,0.00462431687463461,0.287753698244487,"combination2.203","Q3","combination2.203"
"4766",2029,2238958.16463701,49072033.9931626,462804993.361507,4902005457.38224,0.00483780036246953,0.292576055593855,"combination2.203","Q3","combination2.203"
"4767",2030,2478842.65079933,51550876.643962,501815808.018057,5403821265.40028,0.00493974604066306,0.297501724243014,"combination2.203","Q3","combination2.203"
"4768",2010,13117107.3726862,13117107.3726862,112211151.508184,112211151.508184,0.116896647047861,0.11692036757146,"combination2.204","Q3","combination2.204"
"4769",2011,1866082.12292009,14983189.4956063,120161582.962579,232372734.470763,0.0155297731347399,0.132380705459395,"combination2.204","Q3","combination2.204"
"4770",2012,3472585.58436391,18455775.0799702,128753875.935453,361126610.406217,0.0269707265830568,0.159303827992255,"combination2.204","Q3","combination2.204"
"4771",2013,2005120.43504992,20460895.5150201,138074224.993887,499200835.400103,0.0145220473635734,0.173773124594662,"combination2.204","Q3","combination2.204"
"4772",2014,2023921.61388402,22484817.1289042,148172897.008853,647373732.408957,0.0136591890604871,0.187382774439722,"combination2.204","Q3","combination2.204"
"4773",2015,2035883.8807905,24520701.0096947,159120170.079779,806493902.488735,0.0127946311254554,0.200131318871184,"combination2.204","Q3","combination2.204"
"4774",2016,2015782.22911488,26536483.2388095,170994426.620815,977488329.10955,0.0117885843939518,0.211877078087072,"combination2.204","Q3","combination2.204"
"4775",2017,2018690.32890938,28555173.5677189,183882460.075647,1161370789.1852,0.0109781559811573,0.222814994579902,"combination2.204","Q3","combination2.204"
"4776",2018,1870404.11494296,30425577.6826619,197875257.969921,1359246047.15512,0.00945244056347499,0.23222982941545,"combination2.204","Q3","combination2.204"
"4777",2019,1889200.01818025,32314777.7008421,213080807.724675,1572326854.87979,0.00886612003377289,0.24105967259526,"combination2.204","Q3","combination2.204"
"4778",2020,1680881.6972191,33995659.3980612,229604164.077913,1801931018.95771,0.00732078054407028,0.248346361253544,"combination2.204","Q3","combination2.204"
"4779",2021,1537428.87724737,35533088.2753086,247572286.023791,2049503304.9815,0.00621002011953641,0.254524592534048,"combination2.204","Q3","combination2.204"
"4780",2022,1465794.17643246,36998882.4517411,267120809.793765,2316624114.77526,0.00548738294693008,0.259982589448406,"combination2.204","Q3","combination2.204"
"4781",2023,1552295.14910785,38551177.6008489,288399084.115611,2605023198.89088,0.0053824551969991,0.265338131271173,"combination2.204","Q3","combination2.204"
"4782",2024,1417457.79375751,39968635.3946064,311568057.961054,2916591256.85193,0.00454943232317703,0.269863514588887,"combination2.204","Q3","combination2.204"
"4783",2025,1455643.30017554,41424278.694782,336816292.376853,3253407549.22878,0.0043217722334728,0.274162685714017,"combination2.204","Q3","combination2.204"
"4784",2026,1625536.27069226,43049814.9654742,364332366.65085,3617739915.87964,0.0044616850422462,0.278604122580642,"combination2.204","Q3","combination2.204"
"4785",2027,1805544.55570201,44855359.5211762,394337339.516314,4012077255.39594,0.00457868016738322,0.283164797718692,"combination2.204","Q3","combination2.204"
"4786",2028,1974614.12340815,46829973.6445844,427073770.993406,4439151026.38935,0.00462359024956052,0.287771916555823,"combination2.204","Q3","combination2.204"
"4787",2029,2238635.12461726,49068608.7692017,462802391.380908,4901953417.77026,0.00483712955315039,0.292594042599507,"combination2.204","Q3","combination2.204"
"4788",2030,2478518.96620613,51547127.7354078,501813206.037459,5403766623.80771,0.00493912662398351,0.297519493051587,"combination2.204","Q3","combination2.204"
"4789",2010,13118357.5622196,13118357.5622196,112210818.082443,112210818.082443,0.116908135832156,0.116931791066623,"combination2.205","Q3","combination2.205"
"4790",2011,1866104.04380639,14984461.606026,120161249.536838,232372067.61928,0.0155299986559668,0.132392573610259,"combination2.205","Q3","combination2.205"
"4791",2012,3472607.44438102,18457069.050407,128753542.509711,361125610.128993,0.0269709662094858,0.159316109287595,"combination2.205","Q3","combination2.205"
"4792",2013,2005142.23625585,20462211.2866629,138073891.568146,499199501.697138,0.0145222403271383,0.173785789436305,"combination2.205","Q3","combination2.205"
"4793",2014,2023943.35804741,22486154.6447103,148172563.583112,647372065.28025,0.013659366546035,0.187395795055969,"combination2.205","Q3","combination2.205"
"4794",2015,2035905.56942488,24522060.2141352,159119836.654038,806491901.934287,0.0127947942395856,0.200144669231742,"combination2.205","Q3","combination2.205"
"4795",2016,2015803.86350437,26537864.0776395,170994093.195074,977485995.12936,0.011788733902081,0.211890733819603,"combination2.205","Q3","combination2.205"
"4796",2017,2018711.91013707,28556575.9877766,183882126.649906,1161368121.77927,0.0109782932518532,0.222828932888359,"combination2.205","Q3","combination2.205"
"4797",2018,1870425.64391444,30427001.631691,197874924.54418,1359243046.32345,0.00945256529205559,0.232244029000324,"combination2.205","Q3","combination2.205"
"4798",2019,1894346.97852776,32321348.6102188,213076850.520023,1572319896.84347,0.0088904401107137,0.241099705313137,"combination2.205","Q3","combination2.205"
"4799",2020,1680524.61380882,34001873.2240276,229600206.87326,1801920103.71673,0.00731935147922786,0.248386375096838,"combination2.205","Q3","combination2.205"
"4800",2021,1537070.33084747,35538943.5548751,247568328.819139,2049488432.53587,0.00620867110982671,0.254564572476558,"combination2.205","Q3","combination2.205"
"4801",2022,1465434.25475203,37004377.8096271,267116852.589112,2316605285.12498,0.00548611680823525,0.260022522966426,"combination2.205","Q3","combination2.205"
"4802",2023,1551933.93318741,38556311.7428145,288395126.910959,2605000412.03594,0.00538127654863795,0.265378008065982,"combination2.205","Q3","combination2.205"
"4803",2024,1417095.35855201,39973407.1013665,311564100.756402,2916564512.79235,0.00454832682941214,0.269903326334286,"combination2.205","Q3","combination2.205"
"4804",2025,1455279.71508388,41428686.8164504,336812335.172201,3253376847.96454,0.00432074352128418,0.274202425826778,"combination2.205","Q3","combination2.205"
"4805",2026,1625171.60003234,43053858.4164828,364328409.446198,3617705257.41075,0.00446073256406961,0.27864378601193,"combination2.205","Q3","combination2.205"
"4806",2027,1805178.85915004,44859037.2756328,394333382.311662,4012038639.7224,0.00457779873610425,0.283204380764793,"combination2.205","Q3","combination2.205"
"4807",2028,1974247.45638552,46833284.7320183,427069813.788754,4439108453.51116,0.00462277452688815,0.287811416686581,"combination2.205","Q3","combination2.205"
"4808",2029,2238267.5386449,49071552.2706632,462798434.176256,4901906887.68742,0.00483637664554513,0.292633458303101,"combination2.205","Q3","combination2.205"
"4809",2030,2478150.50924388,51549702.7799071,501809248.832807,5403716136.52022,0.00493843131629795,0.297558823694392,"combination2.205","Q3","combination2.205"
"4810",2010,13078281.0114566,13078281.0114566,112201549.670683,112201549.670683,0.116560609455413,0.116581893290703,"combination2.206","Q3","combination2.206"
"4811",2011,1867038.80215014,14945319.8136067,120151981.125078,232353530.79576,0.0155389764252539,0.132057745389006,"combination2.206","Q3","combination2.206"
"4812",2012,3473462.06780992,18418781.8814166,128744274.097951,361097804.893712,0.0269795460197883,0.158994683930049,"combination2.206","Q3","combination2.206"
"4813",2013,2005920.19563376,20424702.0770504,138064623.156386,499162428.050097,0.0145288499673204,0.173476270963649,"combination2.206","Q3","combination2.206"
"4814",2014,2024647.95891757,22449350.035968,148163295.171351,647325723.221448,0.0136649765826014,0.187096841974701,"combination2.206","Q3","combination2.206"
"4815",2015,2036539.9612694,24485889.9972374,159110568.242277,806436291.463726,0.0127995266673196,0.199855079745384,"combination2.206","Q3","combination2.206"
"4816",2016,2016371.04837205,26502261.0456094,170984824.783313,977421116.247038,0.0117926900877161,0.211609432357373,"combination2.206","Q3","combination2.206"
"4817",2017,2019214.75068516,28521475.7962946,183872858.238146,1161293974.48518,0.0109815813493797,0.222554957839626,"combination2.206","Q3","combination2.206"
"4818",2018,1870866.8709166,30392342.6672112,197865656.13242,1359159630.61761,0.00945523800080058,0.231976521553096,"combination2.206","Q3","combination2.206"
"4819",2019,1889603.71499963,32281946.3822108,213071205.887174,1572230836.50478,0.00886841423331605,0.240812307566058,"combination2.206","Q3","combination2.206"
"4820",2020,1681228.82308046,33963175.2052913,229594562.240411,1801825398.74519,0.00732259861328958,0.248104237778533,"combination2.206","Q3","combination2.206"
"4821",2021,1537721.80805233,35500897.0133436,247562684.18629,2049388082.93148,0.00621144423727125,0.254287085648323,"combination2.206","Q3","combination2.206"
"4822",2022,1466035.18155682,36966932.1949004,267111207.956263,2316499290.88774,0.00548848246681161,0.259749142826637,"combination2.206","Q3","combination2.206"
"4823",2023,1552486.39681191,38519418.5917123,288389482.278109,2604888773.16585,0.00538329756185341,0.265108250264309,"combination2.206","Q3","combination2.206"
"4824",2024,1417601.35625615,39937019.9479685,311558456.123552,2916447229.28941,0.00455003331924967,0.26963675991129,"combination2.206","Q3","combination2.206"
"4825",2025,1455741.15842667,41392761.1063952,336806690.539352,3253253919.82875,0.00432218598774119,0.27393866772527,"combination2.206","Q3","combination2.206"
"4826",2026,1625590.31887435,43018351.4252695,364322764.813349,3617576684.64211,0.00446195098378544,0.278382496110559,"combination2.206","Q3","combination2.206"
"4827",2027,1805556.60543947,44823908.030709,394327737.678813,4011904422.32091,0.00457882221541851,0.282945257388357,"combination2.206","Q3","combination2.206"
"4828",2028,1974585.90775943,46798493.9384684,427064169.155904,4438968591.47682,0.00462362813453119,0.287554192551201,"combination2.206","Q3","combination2.206"
"4829",2029,2238568.30181527,49037062.2402837,462792789.543407,4901761381.02023,0.00483708552163021,0.292377896857629,"combination2.206","Q3","combination2.206"
"4830",2030,2478415.12321341,51515477.3634971,501803604.199957,5403564985.22018,0.00493901419294274,0.297304715822628,"combination2.206","Q3","combination2.206"
"4831",2010,13182407.3845887,13182407.3845887,112213508.253615,112213508.253615,0.117476118425912,0.117500934854428,"combination2.207","Q3","combination2.207"
"4832",2011,1866564.844132,15048972.2287207,120163939.70801,232377447.961624,0.0155334857417927,0.13296344107721,"combination2.207","Q3","combination2.207"
"4833",2012,3473063.97461918,18522036.2033399,128756232.680883,361133680.642508,0.026973948385295,0.159888562406319,"combination2.207","Q3","combination2.207"
"4834",2013,2005594.831528,20527631.0348679,138076581.739318,499210262.381826,0.0145252352445577,0.174359702811889,"combination2.207","Q3","combination2.207"
"4835",2014,2024392.32363305,22552023.358501,148175253.754284,647385516.136109,0.0136621485190103,0.187971054529266,"combination2.207","Q3","combination2.207"
"4836",2015,2036351.18360125,24588374.5421022,159122526.825209,806508042.961319,0.0127973783739502,0.200721170660243,"combination2.207","Q3","combination2.207"
"4837",2016,2084772.62010513,26673147.1622073,170996783.366246,977504826.327564,0.0121918820872782,0.212869346119953,"combination2.207","Q3","combination2.207"
"4838",2017,2149351.41686208,28822498.5790694,183884816.821078,1161389643.14864,0.0116885746959382,0.224517017432997,"combination2.207","Q3","combination2.207"
"4839",2018,2056454.54041268,30878953.1194821,197877614.715352,1359267257.86399,0.0103925577603657,0.234871448339049,"combination2.207","Q3","combination2.207"
"4840",2019,2124929.45538939,33003882.5748715,213083164.470106,1572350422.3341,0.00997230100591783,0.244807080667964,"combination2.207","Q3","combination2.207"
"4841",2020,1961721.90777811,34965604.4826496,229606520.823343,1801956943.15744,0.00854384231224619,0.253316508469181,"combination2.207","Q3","combination2.207"
"4842",2021,1858811.60770348,36824416.0903531,247574642.769222,2049531585.92666,0.0075080855895092,0.260792531120232,"combination2.207","Q3","combination2.207"
"4843",2022,1800448.55698025,38624864.6473333,267123477.744726,2316655063.67139,0.00674013595578009,0.267502915525733,"combination2.207","Q3","combination2.207"
"4844",2023,1942756.64988821,40567621.2972215,288401752.066573,2605056815.73797,0.00673628587887273,0.274211986924994,"combination2.207","Q3","combination2.207"
"4845",2024,1837613.19758031,42405234.4948019,311570725.912015,2916627541.64998,0.0058979006843513,0.280085541968739,"combination2.207","Q3","combination2.207"
"4846",2025,1902066.34864844,44307300.8434503,336818960.327815,3253446501.97779,0.00564714749667661,0.285709818990103,"combination2.207","Q3","combination2.207"
"4847",2026,2095942.80487389,46403243.6483242,364335034.601812,3617781536.57961,0.0057527896189412,0.291442101526478,"combination2.207","Q3","combination2.207"
"4848",2027,2274294.39680495,48677538.0451291,394340318.672807,4012121855.25241,0.00576733924763087,0.297191108878374,"combination2.207","Q3","combination2.207"
"4849",2028,2462711.62684062,51140249.6719698,427076750.149899,4439198605.40231,0.00576643806055056,0.30294076903384,"combination2.207","Q3","combination2.207"
"4850",2029,2723877.4908473,53864127.1628171,462805370.537401,4902003975.93972,0.00588557882914016,0.308811048364804,"combination2.207","Q3","combination2.207"
"4851",2030,2960906.18849311,56825033.3513102,501816185.193952,5403820161.13366,0.00590038001135559,0.31469746778693,"combination2.207","Q3","combination2.207"
"4852",2010,13232113.1776995,13232113.1776995,112213147.918429,112213147.918429,0.117919454387986,0.117944610603433,"combination2.208","Q3","combination2.208"
"4853",2011,1866529.98925056,15098643.16695,120163579.372824,232376727.291252,0.0155332422601976,0.133407109728973,"combination2.208","Q3","combination2.208"
"4854",2012,3473030.8096786,18571673.9766286,128755872.345697,361132599.63695,0.0269737662943547,0.160332236169962,"combination2.208","Q3","combination2.208"
"4855",2013,2005563.21388534,20577237.190514,138076221.404132,499208821.041081,0.0145250441639427,0.174803391186726,"combination2.208","Q3","combination2.208"
"4856",2014,2024362.12385658,22601599.3143706,148174893.419097,647383714.460178,0.0136619779312469,0.188414764763513,"combination2.208","Q3","combination2.208"
"4857",2015,2036322.28418914,24637921.5985597,159122166.490023,806505880.950202,0.0127972257360939,0.201164908140556,"combination2.208","Q3","combination2.208"
"4858",2016,2016495.96437978,26654417.5629395,170996601.982685,977502482.932886,0.0117926083968848,0.212913677129984,"combination2.208","Q3","combination2.208"
"4859",2017,2019116.37422993,28673533.9371694,183884635.437517,1161387118.3704,0.0109803430255379,0.223852834186024,"combination2.208","Q3","combination2.208"
"4860",2018,1870829.10787346,30544363.0450429,197877433.331792,1359264551.7022,0.00945448440670111,0.233268823300255,"combination2.208","Q3","combination2.208"
"4861",2019,1889624.02918251,32433987.0742254,213082983.086546,1572347534.78874,0.00886801940638789,0.242099740223799,"combination2.208","Q3","combination2.208"
"4862",2020,1692423.05585653,34126410.1300819,229606339.439783,1801953874.22852,0.00737097703829031,0.249435871016204,"combination2.208","Q3","combination2.208"
"4863",2021,1559038.02272607,35685448.152808,247574461.385662,2049528335.61418,0.00629724897309769,0.255700642039647,"combination2.208","Q3","combination2.208"
"4864",2022,1496315.11308818,37181763.2658962,267122985.155635,2316651320.76981,0.00560159625431102,0.261272222775675,"combination2.208","Q3","combination2.208"
"4865",2023,1590964.56685718,38772727.8327533,288401259.477481,2605052580.2473,0.00551649659831463,0.266761233696641,"combination2.208","Q3","combination2.208"
"4866",2024,1463607.79849466,40236335.631248,311570233.322924,2916622813.57023,0.00469752127115981,0.271434177852518,"combination2.208","Q3","combination2.208"
"4867",2025,1508308.72414032,41744644.3553883,336818467.738723,3253441281.30894,0.00447810577094112,0.275889200142421,"combination2.208","Q3","combination2.208"
"4868",2026,1682707.82778912,43427352.1831774,364334542.01272,3617775823.32167,0.00461857889864961,0.28048708918177,"combination2.208","Q3","combination2.208"
"4869",2027,1866840.60181518,45294192.7849926,394339514.878184,4012115338.19985,0.0047340946858746,0.285202773880059,"combination2.208","Q3","combination2.208"
"4870",2028,2039647.50664988,47333840.2916425,427075946.355276,4439191284.55513,0.00477584262016278,0.289961774268503,"combination2.208","Q3","combination2.208"
"4871",2029,2266787.05864485,49600627.3502874,462804699.807329,4901995984.36246,0.00489793439778927,0.294844326971716,"combination2.208","Q3","combination2.208"
"4872",2030,2509640.45726795,52110267.8075553,501815647.52843,5403811631.89088,0.00500112037085447,0.299831405752495,"combination2.208","Q3","combination2.208"
"4873",2010,14437016.3638419,14437016.3638419,112210224.535659,112210224.535659,0.128660435567117,0.128694621301125,"combination2.209","Q3","combination2.209"
"4874",2011,1734028.33880481,16171044.7026467,120161077.723509,232371302.259168,0.0144308653988175,0.143055454678169,"combination2.209","Q3","combination2.209"
"4875",2012,3340539.88868635,19511584.5913331,128753792.429838,361125094.689007,0.0259451766479557,0.168952366021345,"combination2.209","Q3","combination2.209"
"4876",2013,1873083.0211418,21384667.6124749,138074563.221727,499199657.910733,0.0135657356245546,0.182464535808643,"combination2.209","Q3","combination2.209"
"4877",2014,1891892.66411646,23276560.2765913,148173656.970148,647373314.880881,0.0127680770172097,0.195182120260984,"combination2.209","Q3","combination2.209"
"4878",2015,1903863.56726494,25180423.8438563,159121351.774529,806494666.655409,0.0119648529002109,0.207099819546041,"combination2.209","Q3","combination2.209"
"4879",2016,1883770.71430083,27064194.5581571,170996030.04902,977490696.704428,0.011016458766679,0.218072290112785,"combination2.209","Q3","combination2.209"
"4880",2017,1886687.76622491,28950882.324382,183884485.237307,1161375181.94174,0.0102601791760197,0.22829098365672,"combination2.209","Q3","combination2.209"
"4881",2018,1870772.51882728,30821654.8432093,197877283.131581,1359252465.07332,0.00945420560268803,0.237706755321107,"combination2.209","Q3","combination2.209"
"4882",2019,1889569.74895716,32711224.5921665,213082832.886335,1572335297.95965,0.00886777091970201,0.246537480709398,"combination2.209","Q3","combination2.209"
"4883",2020,1913805.81101141,34625030.4031779,229606189.239572,1801941487.19922,0.00833516647504016,0.254838259648278,"combination2.209","Q3","combination2.209"
"4884",2021,1957249.48129144,36582279.8844693,247574311.185451,2049515798.38467,0.00790570504637423,0.262712163493415,"combination2.209","Q3","combination2.209"
"4885",2022,2029906.31064554,38612186.1951149,267122834.955424,2316638633.34009,0.0075991493238842,0.270282062730606,"combination2.209","Q3","combination2.209"
"4886",2023,2091040.97478039,40703227.1698953,288401531.010725,2605040164.35083,0.00725045032684875,0.277505531415892,"combination2.209","Q3","combination2.209"
"4887",2024,2161451.86258894,42864679.0324842,311570504.856168,2916610669.207,0.00693728009840578,0.284418832821575,"combination2.209","Q3","combination2.209"
"4888",2025,2241610.04008808,45106289.0725723,336818739.271968,3253429408.47896,0.00665524146587957,0.291051540277033,"combination2.209","Q3","combination2.209"
"4889",2026,2426361.00222296,47532650.0747952,364334813.545965,3617764222.02493,0.00665970121989686,0.297691013684626,"combination2.209","Q3","combination2.209"
"4890",2027,2596196.50304167,50128846.5778369,394339786.411429,4012104008.43635,0.00658365346968303,0.304256627389888,"combination2.209","Q3","combination2.209"
"4891",2028,2755894.32343661,52884740.9012735,427076217.88852,4439180226.32487,0.00645293324236561,0.310693024113224,"combination2.209","Q3","combination2.209"
"4892",2029,3012084.19617073,55896825.0974442,462804838.276023,4901985064.6009,0.0065083247776556,0.317186258654305,"combination2.209","Q3","combination2.209"
"4893",2030,3244674.59379412,59141499.6912384,501815652.932573,5403800717.53347,0.00646586963725122,0.323638349562396,"combination2.209","Q3","combination2.209"
"4894",2010,13206962.133974,13206962.133974,112210523.291395,112210523.291395,0.117698070970379,0.11772238020064,"combination2.210","Q3","combination2.210"
"4895",2011,1851356.19651412,15058318.3304881,120161607.842259,232372131.133654,0.0154072189092582,0.133060042889096,"combination2.210","Q3","combination2.210"
"4896",2012,3457631.79695436,18515950.1274424,128754553.911601,361126685.045256,0.0268544427510366,0.159866447817324,"combination2.210","Q3","combination2.210"
"4897",2013,1989953.14490124,20505903.2723437,138075556.066505,499202241.11176,0.0144120596113534,0.174224923217846,"combination2.210","Q3","combination2.210"
"4898",2014,2008554.42700723,22514457.6993509,148174881.17794,647377122.2897,0.0135552963568448,0.18772955448508,"combination2.210","Q3","combination2.210"
"4899",2015,2043962.62875935,24558420.3281103,159122154.248865,806499276.538565,0.0128452423134155,0.200527748622219,"combination2.210","Q3","combination2.210"
"4900",2016,2029556.33660315,26587976.6647134,170996410.789902,977495687.328466,0.0118689996312075,0.212353039454982,"combination2.210","Q3","combination2.210"
"4901",2017,2036224.05919903,28624200.7239124,183884444.244734,1161380131.5732,0.0110733894188951,0.223385373313206,"combination2.210","Q3","combination2.210"
"4902",2018,1890154.41865134,30514355.1425638,197877242.139008,1359257373.71221,0.00955215667157678,0.232899158682155,"combination2.210","Q3","combination2.210"
"4903",2019,1909522.91788,32423878.0604438,213082791.893762,1572340165.60597,0.00896141307756116,0.241823584104486,"combination2.210","Q3","combination2.210"
"4904",2020,1701777.37211745,34125655.4325612,229606148.246999,1801946313.85297,0.00741172388069837,0.249200546927445,"combination2.210","Q3","combination2.210"
"4905",2021,1558903.00793648,35684558.4404977,247574270.192878,2049520584.04585,0.0062967084855869,0.255464840682058,"combination2.210","Q3","combination2.210"
"4906",2022,1487746.00967054,37172304.4501683,267122793.962851,2316643378.00869,0.00556952099668979,0.261004393409274,"combination2.210","Q3","combination2.210"
"4907",2023,1574629.43265922,38746933.8828275,288401068.284697,2605044446.2934,0.00545985991669357,0.266436802906034,"combination2.210","Q3","combination2.210"
"4908",2024,1440073.76625914,40187007.6490866,311570042.13014,2916614488.42354,0.00462199047255522,0.271034244010173,"combination2.210","Q3","combination2.210"
"4909",2025,1529324.87018494,41716332.5192716,336816317.256533,3253430805.68007,0.00454053082297716,0.275552226344513,"combination2.210","Q3","combination2.210"
"4910",2026,1631992.87098985,43348325.3902614,364333044.626999,3617763850.30707,0.00447939843793381,0.280011230878595,"combination2.210","Q3","combination2.210"
"4911",2027,1829192.89656312,45177518.2868245,394338017.492463,4012101867.79953,0.00463864201629527,0.284631743833077,"combination2.210","Q3","combination2.210"
"4912",2028,1998545.43921477,47176063.7260393,427074448.969555,4439176316.76908,0.00467961837575827,0.289294776642597,"combination2.210","Q3","combination2.210"
"4913",2029,2262748.82635438,49438812.5523937,462803069.357057,4901979386.12615,0.00488922605785193,0.29416889442548,"combination2.210","Q3","combination2.210"
"4914",2030,2506681.72273691,51945494.2751306,501813884.013607,5403793270.13975,0.00499524186674145,0.299150365255642,"combination2.210","Q3","combination2.210"
"4915",2010,13117729.0351334,13117729.0351334,112225570.987937,112225570.987937,0.116887166798585,0.116914148651871,"combination2.211","Q3","combination2.211"
"4916",2011,1864441.88305727,14982170.9181907,120166136.578865,232391707.566802,0.015515534876447,0.132357245270071,"combination2.211","Q3","combination2.211"
"4917",2012,3472282.87858532,18454453.796776,128758429.551738,361150137.11854,0.0269674217888008,0.159274693057878,"combination2.211","Q3","combination2.211"
"4918",2013,2004528.61969847,20458982.4164745,138078778.610173,499228915.728713,0.0145172823794865,0.173736620266973,"combination2.211","Q3","combination2.211"
"4919",2014,2023040.45898291,22482022.8754574,148177450.625138,647406366.353851,0.0136528226828576,0.187337466167469,"combination2.211","Q3","combination2.211"
"4920",2015,2034713.17810701,24516736.0535644,159124723.696064,806531090.049915,0.012786907847164,0.200076008254551,"combination2.211","Q3","combination2.211"
"4921",2016,2014321.7897505,26531057.8433149,170998980.2371,977530070.287015,0.0117797298379062,0.21181078041988,"combination2.211","Q3","combination2.211"
"4922",2017,2016939.98195126,28547997.8252662,183887013.691932,1161417083.97895,0.0109683655275965,0.222736917843098,"combination2.211","Q3","combination2.211"
"4923",2018,1868363.70583926,30416361.5311054,197879811.586207,1359296895.56516,0.0094419116880213,0.23213935467358,"combination2.211","Q3","combination2.211"
"4924",2019,1886869.40614139,32303230.9372468,213085361.340961,1572382256.90611,0.00885499310824167,0.240956335742938,"combination2.211","Q3","combination2.211"
