"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID"
"4673",2020,-585551.853375576,-1571104.27731935,97670.1916365325,1073849.16574979,-5.99519509037757,-0.0102845704038559,"combination2.200"
"4674",2021,-826522.561616883,-2397626.83893624,97670.1916373074,1171519.35738564,-8.46238292114882,-0.0136592667962125,"combination2.200"
"4675",2022,-995859.727399468,-3393486.56633571,97358.9861043096,1268878.34348631,-10.2287397111194,-0.0174207182468253,"combination2.200"
"4676",2023,-1037245.50199883,-4430732.06833454,96937.2526504397,1365815.59614468,-10.7001743255422,-0.0210477484667488,"combination2.200"
"4677",2024,-1290140.6329337,-5720872.70126824,93485.2186637521,1459300.81481075,-13.8004772452218,-0.0252156969560631,"combination2.200"
"4678",2025,-1410207.71675989,-7131080.41802813,95472.8436526656,1554773.6584549,-14.7707731623695,-0.0294280381659793,"combination2.200"
"4679",2026,-1388630.84807693,-8519711.26610506,94825.1048907638,1649598.7633543,-14.6441266759114,-0.0332625738128571,"combination2.200"
"4680",2027,-1397355.32136546,-9917066.58747051,92276.7260067463,1741875.48935175,-15.1430960095322,-0.0368266697016344,"combination2.200"
"4681",2028,-1417080.66199265,-11334147.2494632,92276.7260071635,1834152.21536064,-15.3568589102592,-0.0401635581173587,"combination2.200"
"4682",2029,-1372051.14080409,-12706198.3902673,92143.6614569426,1926295.87682533,-14.8903475194029,-0.0431453088310476,"combination2.200"
"4683",2030,-1371298.4174206,-14077496.8076879,92010.5969046354,2018306.47372055,-14.9037009165573,-0.045893568499993,"combination2.200"
"4684",2010,-715751.94192446,-715751.94192446,109178.0709102,109178.0709102,-6.55582147547899,-0.00647430202383048,"combination2.201"
"4685",2011,114571.841197666,-601180.100726794,108038.438021615,217216.508931547,1.06047295106898,-0.00560489593466115,"combination2.201"
"4686",2012,-151123.61390638,-752303.714633174,94156.7055439353,311373.214476287,-1.60502231926395,-0.00684800729411833,"combination2.201"
"4687",2013,125451.901810953,-626851.812822221,94634.4624848068,406007.676960647,1.32564711117891,-0.00600283576951033,"combination2.201"
"4688",2014,119371.810584096,-507480.002238125,93999.0453681648,500006.722328782,1.26992577548585,-0.00525560694491745,"combination2.201"
"4689",2015,93773.56361725,-413706.438620875,93577.3119130731,593584.034241915,1.00209721459363,-0.00472020056897282,"combination2.201"
"4690",2016,17157.2912233565,-396549.147397518,92976.6268325746,686560.661073804,0.184533380139205,-0.00466965086995375,"combination2.201"
"4691",2017,-46671.1375500876,-443220.284947606,93705.5713724196,780266.232446432,-0.498061501216398,-0.00496998782381175,"combination2.201"
"4692",2018,-242496.33685689,-685716.621804496,93705.571372509,873971.803820372,-2.58785399101716,-0.00623887602202344,"combination2.201"
"4693",2019,-300177.67838582,-985894.300190317,97329.3502835631,971301.15410018,-3.08414345221941,-0.00768926764185607,"combination2.201"
"4694",2020,-585852.804691393,-1571747.10488171,97489.9955624044,1068791.14966488,-6.00936333324974,-0.01027974942781,"combination2.201"
"4695",2021,-826834.360659324,-2398581.46554103,97489.9955631495,1166281.14522672,-8.48122267195857,-0.0136556412975988,"combination2.201"
"4696",2022,-996182.373622611,-3394763.83916364,97178.7900301516,1263459.93525314,-10.2510267241805,-0.0174182417764646,"combination2.201"
"4697",2023,-1037578.99514113,-4432342.83430477,96757.0565763116,1360216.99183702,-10.7235485643654,-0.0210463742629596,"combination2.201"
"4698",2024,-1290484.97297018,-5722827.80727495,93305.0225896239,1453522.01442957,-13.8308200046852,-0.0252153782326414,"combination2.201"
"4699",2025,-1410562.90387166,-7133390.71114661,95292.6475785375,1548814.66199923,-14.8024316640916,-0.0294287283670713,"combination2.201"
"4700",2026,-1389098.06236546,-8522488.77351207,93326.6703960299,1642141.33240366,-14.8842560917565,-0.0332641966513141,"combination2.201"
"4701",2027,-1399585.28402627,-9922074.05753834,92276.7260067463,1734418.05840111,-15.1672620452956,-0.0368339487784572,"combination2.201"
"4702",2028,-1417229.7395332,-11339303.7970715,92276.7260071635,1826694.78441048,-15.3584744589137,-0.0401711863343523,"combination2.201"
"4703",2029,-1372200.21834464,-12711504.0154162,92143.6614569426,1918838.44587517,-14.8919654010694,-0.0431532592291062,"combination2.201"
"4704",2030,-1371447.49496115,-14082951.5103773,92010.5969046354,2010849.04276943,-14.9053211379836,-0.0459018160283386,"combination2.201"
"4705",2010,-738310.314156177,-738310.314156177,82269.1871720254,82269.1871720254,-8.97432367494241,-0.00665353983265235,"combination2.202"
"4706",2011,114118.613123443,-624191.701032734,81129.554283455,163398.741455227,1.4066219657109,-0.00576676197506421,"combination2.202"
"4707",2012,-150457.081131106,-774648.78216384,67247.8218057752,230646.563261807,-2.23735248355933,-0.00698506665659582,"combination2.202"
"4708",2013,127241.1027102,-647407.679453639,67725.5787466466,298372.142008007,1.87877468254933,-0.00610873121470668,"combination2.202"
"4709",2014,121134.310642377,-526273.368811263,68089.1154282689,366461.257436275,1.77905543170098,-0.00533337027382202,"combination2.202"
"4710",2015,97968.8604141995,-428304.508397063,67667.3819731772,434128.639409423,1.44780036640155,-0.00475656385649237,"combination2.202"
"4711",2016,22483.2534602415,-405821.254936822,67066.6968926489,501195.336301446,0.335237226551198,-0.00466096436048646,"combination2.202"
"4712",2017,-40212.3828776106,-446033.637814432,67795.6414325535,568990.977734089,-0.593141122761054,-0.00491333239210223,"combination2.202"
"4713",2018,-234311.663061596,-680345.300876029,67296.1683308184,636287.146066427,-3.48179798156937,-0.00612877226346276,"combination2.202"
"4714",2019,-291524.789731897,-971870.090607926,70919.9472419024,707207.093304634,-4.11061769035909,-0.00752741076232699,"combination2.202"
"4715",2020,-576061.758479085,-1547931.84908701,71080.5925207436,778287.685827732,-8.10434660221735,-0.0100649805825868,"combination2.202"
"4716",2021,-815903.536167674,-2363835.38525468,71080.5925215185,849368.278347731,-11.4785697083303,-0.0133872666334107,"combination2.202"
"4717",2022,-984110.255751353,-3347945.64100604,70769.3869884908,920137.665332317,-13.9058750913216,-0.0170959774594508,"combination2.202"
"4718",2023,-1024364.16906289,-4372309.81006893,70347.6535346508,990485.318874836,-14.5614546838912,-0.0206702957777523,"combination2.202"
"4719",2024,-1276126.11212754,-5648435.92219647,66895.6195479631,1057380.93842554,-19.076377806959,-0.0247858737380982,"combination2.202"
"4720",2025,-1395058.76234336,-7043494.68453983,68883.2445368767,1126264.18295383,-20.2525123739854,-0.0289464559336801,"combination2.202"
"4721",2026,-1372447.47226321,-8415942.15680303,66917.2673543692,1193181.45031643,-20.5096162249906,-0.0327300451979482,"combination2.202"
"4722",2027,-1379941.36312966,-9795883.51993269,64368.8884702921,1257550.33877754,-21.4380175877441,-0.0362439999141635,"combination2.202"
"4723",2028,-1398518.47854979,-11194401.9984825,64368.8884707093,1321919.22725105,-21.7266215368341,-0.0395319474731621,"combination2.202"
"4724",2029,-1352339.75162668,-12546741.7501092,64235.823920548,1386155.05117798,-21.0527345815531,-0.0424660944354376,"combination2.202"
"4725",2030,-1350436.88704499,-13897178.6371541,64102.7593681812,1450257.81053638,-21.0667512655517,-0.0451681977845391,"combination2.202"
"4726",2010,-715858.335683297,-715858.335683297,109488.643282726,109488.643282726,-6.53819715196193,-0.0064755043499546,"combination2.203"
"4727",2011,114640.500523183,-601217.835160114,108349.010394141,217837.653676599,1.05806689056186,-0.005605770484162,"combination2.203"
"4728",2012,-151054.741862893,-752272.577023007,94467.2779164612,312304.931593835,-1.59901656101992,-0.00684857313120157,"combination2.203"
"4729",2013,125520.974015493,-626751.603007514,94945.0348573625,407249.96645081,1.32203831621174,-0.00600311111477908,"combination2.203"
"4730",2014,118289.009389041,-508462.593618473,95308.571538955,502558.537989736,1.24111617117977,-0.00526401505978996,"combination2.203"
"4731",2015,93995.8753849473,-414466.718233526,94886.8380838633,597445.376073599,0.990610260422752,-0.00472797020198956,"combination2.203"
"4732",2016,17380.2555400878,-397086.462693438,94286.1530033648,691731.529076338,0.184335185883208,-0.00467681807403841,"combination2.203"
"4733",2017,-46447.5608217958,-443534.023515234,95015.0975432396,786746.626619577,-0.488844005034657,-0.00497658720947058,"combination2.203"
"4734",2018,-241681.040483948,-685215.063999182,94515.6244415343,881262.25106287,-2.55704855056475,-0.0062417235918002,"combination2.203"
"4735",2019,-300030.244792275,-985245.308791457,98139.4033525884,979401.654411554,-3.05718431682682,-0.00769176447604303,"combination2.203"
"4736",2020,-585705.048134565,-1570950.35692602,98300.0486314297,1077701.70304537,-5.95833935271622,-0.010281917093476,"combination2.203"
"4737",2021,-826686.298918031,-2397636.65584405,98300.0486322045,1176001.75167608,-8.40982594028134,-0.013657500314477,"combination2.203"
"4738",2022,-996034.023135863,-3393670.67897992,97988.8430991769,1273990.59477139,-10.1647696986049,-0.0174198116417554,"combination2.203"
"4739",2023,-1037430.37111413,-4431101.05009405,97567.1096453071,1371557.70442486,-10.6329927665745,-0.02104767347837,"combination2.203"
"4740",2024,-1290336.08948542,-5721437.13957947,94115.0756586194,1465672.78008604,-13.7101955287782,-0.0252164243332826,"combination2.203"
"4741",2025,-1410413.77399324,-7131850.9135727,96102.7006475329,1561775.48072481,-14.6761096669497,-0.0294295379518248,"combination2.203"
"4742",2026,-1388948.69821015,-8520799.61178285,94136.7234650254,1655912.20419836,-14.7545893577461,-0.0332647854142469,"combination2.203"
"4743",2027,-1397589.90799296,-9918389.51977581,91588.3445809484,1747500.54876995,-15.2594734012004,-0.0368293289513131,"combination2.203"
"4744",2028,-1417315.39169857,-11335704.9114744,91588.3445813656,1839088.89335346,-15.4748445140795,-0.0401666321465841,"combination2.203"
"4745",2029,-1372286.00536299,-12707990.9168374,91455.2800312042,1930544.1733923,-15.0049948444176,-0.0431487669349933,"combination2.203"
"4746",2030,-1371533.40920067,-14079524.326038,91322.2154788971,2021866.38886166,-15.0186173430889,-0.0458973820191482,"combination2.203"
"4747",2010,-713321.537313774,-713321.537313774,106886.662684172,106886.662684172,-6.67362530928194,-0.00645075420576126,"combination2.204"
"4748",2011,114340.192920087,-598981.344393687,105747.029795602,212633.692479521,1.08126150815862,-0.00558147652235191,"combination2.204"
"4749",2012,-151357.185636088,-750338.530029776,91865.2973179221,304498.989798248,-1.64759914848237,-0.00682473155522445,"combination2.204"
"4750",2013,125216.545049921,-625121.984979855,92343.0542587936,396842.044056594,1.35599310695311,-0.00597971564513761,"combination2.204"
"4751",2014,117982.733884016,-507139.251095839,92706.5909404159,489548.63499701,1.27264666608058,-0.00524105735283747,"combination2.204"
"4752",2015,93687.8807905037,-413451.370305335,92284.8574853241,581833.492482305,1.0152031800602,-0.00470544021576225,"combination2.204"
"4753",2016,17070.6591148786,-396380.711190457,91684.1724048257,673517.664886475,0.186189815178832,-0.00465470438783011,"combination2.204"
"4754",2017,-46758.6510906201,-443139.362281077,92413.1169447005,765930.781831264,-0.505974180251925,-0.0049548773028788,"combination2.204"
"4755",2018,-241993.525057036,-685132.887338113,91913.6438429952,857844.425675869,-2.63283572426314,-0.00622040408826274,"combination2.204"
"4756",2019,-300344.031819746,-985476.919157859,95537.4227540493,953381.848426104,-3.14373177715866,-0.00767082135508501,"combination2.204"
"4757",2020,-586020.052780893,-1571496.97193875,95698.0680328906,1049079.91646123,-6.12363514569054,-0.0102613358754513,"combination2.204"
"4758",2021,-827002.442752633,-2398499.41469138,95698.0680336654,1144777.98449373,-8.6417882800069,-0.0136372662210269,"combination2.204"
"4759",2022,-996351.233567547,-3394850.64825893,95386.8625006378,1240164.84699059,-10.4453716942507,-0.0173999097347293,"combination2.204"
"4760",2023,-1037748.58089215,-4432599.22915108,94965.1290467978,1335129.97604513,-10.9276804160478,-0.0210280887797198,"combination2.204"
"4761",2024,-1290655.23624249,-5723254.46539357,91513.0950601101,1426643.07110786,-14.1035032788993,-0.0251971419280492,"combination2.204"
"4762",2025,-1410733.79982446,-7133988.26521803,93500.7200490236,1520143.79114819,-15.0879458370459,-0.0294105430760827,"combination2.204"
"4763",2026,-1389269.54930774,-8523257.81452577,91534.7428664565,1611678.53402328,-15.1775108095797,-0.033246063529722,"combination2.204"
"4764",2027,-1397911.53429798,-9921169.34882376,88986.363982439,1700664.89799643,-15.7092780481946,-0.0368108658080919,"combination2.204"
"4765",2028,-1417637.74659185,-11338807.0954156,88986.3639828563,1789651.26198101,-15.9309548468007,-0.0401484138352479,"combination2.204"
"4766",2029,-1372609.04538273,-12711416.1407983,88853.2994326353,1878504.56142139,-15.4480368669189,-0.0431307799293412,"combination2.204"
"4767",2030,-1371857.09379387,-14083273.2345922,88720.2348803282,1967224.7962923,-15.4627306346103,-0.0458796132105752,"combination2.204"
"4768",2010,-712071.34778039,-712071.34778039,106553.236942813,106553.236942813,-6.68277537323957,-0.00643933071059825,"combination2.205"
"4769",2011,114362.113806386,-597709.233974004,105413.604054227,211966.840996772,1.08488951528073,-0.00556960837148873,"combination2.205"
"4770",2012,-151335.325618975,-749044.559592979,91531.8715765476,303498.712574124,-1.65336208046848,-0.00681245025988492,"combination2.205"
"4771",2013,125238.346255854,-623806.213337125,92009.6285174191,395508.341091096,1.36114391802097,-0.00596705080349447,"combination2.205"
"4772",2014,118004.478047406,-505801.735289719,92373.1651990414,487881.506290197,1.27747574518136,-0.00522803673659017,"combination2.205"
"4773",2015,93709.5694248788,-412092.16586484,91951.4317439497,579832.938034058,1.01912028608565,-0.00469208985520397,"combination2.205"
"4774",2016,17092.2935043704,-394999.87236047,91350.7466634512,671183.684696913,0.187106226589923,-0.00464104865529957,"combination2.205"
"4775",2017,-46737.069862932,-441736.942223402,92079.6912032962,763263.375900269,-0.507571965676389,-0.00494093899442172,"combination2.205"
"4776",2018,-241971.996085566,-683708.938308967,91580.2181016207,854843.594003439,-2.64218628325459,-0.00620620450338882,"combination2.205"
"4777",2019,-295197.071472239,-978906.009781206,91580.2181018889,946423.812101603,-3.22337157074482,-0.00763078863720756,"combination2.205"
"4778",2020,-586377.136191174,-1565283.14597238,91740.8633807003,1038164.67548466,-6.39166795016812,-0.0102213220321576,"combination2.205"
"4779",2021,-827360.989152532,-2392644.13512491,91740.8633814752,1129905.53886461,-9.01845653787031,-0.0135972862785174,"combination2.205"
"4780",2022,-996711.155247975,-3389355.29037289,91429.6578484774,1221335.19670916,-10.9013987222809,-0.0173599762167098,"combination2.205"
"4781",2023,-1038109.79681259,-4427465.08718548,91007.9243946075,1312343.12111187,-11.4068066458848,-0.0209882119849114,"combination2.205"
"4782",2024,-1291017.67144799,-5718482.75863347,87555.8904079199,1399899.01152229,-14.745069297259,-0.0251573301826504,"combination2.205"
"4783",2025,-1411097.38491612,-7129580.14354959,89543.5153968334,1489442.52691031,-15.7587892173152,-0.0293708029633222,"combination2.205"
"4784",2026,-1389634.21996766,-8519214.36351725,87577.5382143259,1577020.06513357,-15.8674729651209,-0.033206400098434,"combination2.205"
"4785",2027,-1398277.23084996,-9917491.5943672,85029.1593302488,1662049.2244544,-16.4446790002841,-0.0367712827619915,"combination2.205"
"4786",2028,-1418004.41361449,-11335496.0079817,85029.1593306661,1747078.38378716,-16.6766839138098,-0.0401089137044903,"combination2.205"
"4787",2029,-1372976.63135509,-12708472.6393368,84896.0947805047,1831974.47857475,-16.1724356686237,-0.0430913642257476,"combination2.205"
"4788",2030,-1372225.55075612,-14080698.1900929,84763.0302281976,1916737.50879383,-16.1889628893851,-0.0458402825677704,"combination2.205"
"4789",2010,-752147.898543406,-752147.898543406,97284.8251825422,97284.8251825422,-7.73140001158556,-0.00678922848651814,"combination2.206"
"4790",2011,115296.872150136,-636851.02639327,96145.1922939718,193430.017476261,1.19919539811836,-0.00590443659274181,"combination2.206"
"4791",2012,-150480.702190084,-787331.728583355,82263.4598162919,275693.477293313,-1.82925326172924,-0.0071338756174309,"combination2.206"
"4792",2013,126016.305633757,-661315.422949597,82741.2167571783,358434.694050074,1.52301731316786,-0.00627656927615017,"combination2.206"
"4793",2014,118709.078917576,-542606.344032021,83104.7534387708,441539.447488904,1.4284270635017,-0.00552698981785782,"combination2.206"
"4794",2015,94343.9612693992,-448262.382762622,82683.0199837089,524222.467472553,1.14103187435568,-0.00498167934156235,"combination2.206"
"4795",2016,17659.4783720486,-430602.904390574,82082.3349031806,606304.802375078,0.215143470186108,-0.00492235011752884,"combination2.206"
"4796",2017,-46234.2293148432,-476837.133705417,82811.2794430554,689116.081818342,-0.558308356371137,-0.00521491404315388,"combination2.206"
"4797",2018,-241530.769083403,-718367.90278882,82311.8063413501,771427.888161182,-2.93433931071523,-0.00647371195061708,"combination2.206"
"4798",2019,-299940.335000373,-1018308.23778919,85935.5852524042,857363.473409653,-3.49029257343636,-0.00791818638428687,"combination2.206"
"4799",2020,-585672.926919535,-1603981.16470873,86096.2305312455,943459.703943253,-6.80253854676003,-0.0105034593504625,"combination2.206"
"4800",2021,-826709.511947669,-2430690.6766564,86096.2305320203,1029555.93447399,-9.60215687538382,-0.0138747731067519,"combination2.206"
"4801",2022,-996110.228443183,-3426800.90509958,85785.0249990225,1115340.95946932,-11.61170295695,-0.0176333563564988,"combination2.206"
"4802",2023,-1037557.33318808,-4464358.23828766,85363.2915451527,1200704.25102234,-12.1546078461521,-0.0212579697865845,"combination2.206"
"4803",2024,-1290511.67374385,-5754869.91203151,81911.257558465,1282615.50858307,-15.754997691529,-0.0254238966056459,"combination2.206"
"4804",2025,-1410635.94157333,-7165505.85360485,83898.8825473785,1366514.39112186,-16.8135247901154,-0.0296345610648303,"combination2.206"
"4805",2026,-1389215.50112565,-8554721.3547305,81932.905364871,1448447.29649544,-16.9555259262328,-0.0334676899998052,"combination2.206"
"4806",2027,-1397899.48456053,-9952620.83929102,79384.526480794,1527831.82296705,-17.6092186542012,-0.0370304061384272,"combination2.206"
"4807",2028,-1417665.96224058,-11370286.8015316,79384.5264812112,1607216.34945011,-17.8582152603267,-0.0403661378398701,"combination2.206"
"4808",2029,-1372675.86818472,-12742962.6697163,79251.4619310498,1686467.81138897,-17.3205116314318,-0.0433469256712196,"combination2.206"
"4809",2030,-1371960.93678659,-14114923.6065029,79118.3973786831,1765586.2087574,-17.3406057534254,-0.0460943904395339,"combination2.206"
"4810",2010,-648021.525411265,-648021.525411265,109243.408114716,109243.408114716,-5.93190506040216,-0.00587018692279301,"combination2.207"
"4811",2011,114822.914132005,-533198.61127926,108103.775226131,217347.183340579,1.06215452598042,-0.00499874090453778,"combination2.207"
"4812",2012,-150878.795380816,-684077.406660076,94222.0427484512,311569.226089835,-1.60131102000859,-0.00623999714116086,"combination2.207"
"4813",2013,125690.941527996,-558386.46513208,94699.7996893227,406269.025778711,1.32725667784245,-0.00539313742791075,"combination2.207"
"4814",2014,118453.443633055,-439933.021499025,95063.336370945,501332.362149715,1.24604761577944,-0.00465277726329266,"combination2.207"
"4815",2015,94155.1836012453,-345777.837897779,94641.6029158533,595973.965065479,0.994860407055442,-0.00411558842670356,"combination2.207"
"4816",2016,86061.0501051266,-259716.787792653,94040.9178353548,690014.882900238,0.915144727275001,-0.00366243635494901,"combination2.207"
"4817",2017,83902.4368620757,-175814.350930577,94769.8623751998,784784.745275497,0.885328254776827,-0.00325285444978352,"combination2.207"
"4818",2018,-55943.0995873213,-231757.450517898,94270.3892735243,879055.134550571,-0.59343236002774,-0.00357878516466448,"combination2.207"
"4819",2019,-64614.5946106091,-296372.045128508,97894.1681845784,976949.302731276,-0.660045391966342,-0.00392341328238133,"combination2.207"
"4820",2020,-305179.842221882,-601551.88735039,98054.8134634197,1075004.11619711,-3.11233922581203,-0.00529118865981437,"combination2.207"
"4821",2021,-505619.712296516,-1107171.59964691,98054.8134641647,1173058.92965984,-5.15650067991104,-0.00736932763484277,"combination2.207"
"4822",2022,-661696.853019752,-1768868.45266666,98054.8134624362,1271113.74311829,-6.74823427483487,-0.0098795836574026,"combination2.207"
"4823",2023,-647287.08011179,-2416155.53277845,97633.0800085664,1368746.8231349,-6.62979268968056,-0.0121542331258992,"combination2.207"
"4824",2024,-870499.832419693,-3286655.36519814,94181.0460218787,1462927.86915922,-9.24283461682377,-0.0149751145481967,"combination2.207"
"4825",2025,-964310.751351561,-4250966.1165497,96168.6710107923,1559096.54016161,-10.0272858220464,-0.0178634097999966,"combination2.207"
"4826",2026,-918863.015126113,-5169829.13167582,94202.6938282847,1653299.2339983,-9.75410551211032,-0.0204080845838863,"combination2.207"
"4827",2027,-929161.693195049,-6098990.82487086,91965.5204754472,1745264.75446463,-10.1033701368886,-0.0227845546484098,"combination2.207"
"4828",2028,-929540.243159384,-7028531.06803025,91965.5204758644,1837230.2749424,-10.1074863530331,-0.0249795613572308,"combination2.207"
"4829",2029,-887366.679152697,-7915897.74718294,91832.455925703,1929062.73087597,-9.66288737688362,-0.0269137741640446,"combination2.207"
"4830",2030,-889469.871506892,-8805367.61868984,91699.3913733959,2020762.12223911,-9.6998448755784,-0.0287016384752319,"combination2.207"
"4831",2010,-598315.732300509,-598315.732300509,108883.072928548,108883.072928548,-5.49502981692242,-0.00542651117378785,"combination2.208"
"4832",2011,114788.059250558,-483527.673049951,107743.440039977,216626.512968272,1.0653832772368,-0.00455507225277446,"combination2.208"
"4833",2012,-150911.960321404,-634439.633371355,93861.7075622827,310488.220531344,-1.60781179291103,-0.0057963233775179,"combination2.208"
"4834",2013,125659.323885337,-508780.309486018,94339.4645031691,404827.685034096,1.33199106595645,-0.00494944905307321,"combination2.208"
"4835",2014,118423.243856579,-390357.065629439,94703.0011847913,499530.686218858,1.25046980956288,-0.00420906702904661,"combination2.208"
"4836",2015,94126.2841891441,-296230.781440295,94281.2677296996,593811.953948498,0.998356157651594,-0.00367185094639044,"combination2.208"
"4837",2016,17784.394379776,-278446.387060519,93859.5342749357,687671.488222837,0.189478826175309,-0.00361810534491813,"combination2.208"
"4838",2017,-46332.6057700701,-324778.992830589,94588.4788147807,782259.967037678,-0.489833501401336,-0.00391703769675589,"combination2.208"
"4839",2018,-241568.532126538,-566347.524957128,94089.0057130754,876348.972752333,-2.56744696466665,-0.00518141020345853,"combination2.208"
"4840",2019,-299920.020817492,-866267.54577462,97712.7846241295,974061.757372618,-3.06940409047998,-0.00663075372654598,"combination2.208"
"4841",2020,-574478.694143467,-1440746.23991809,97873.4299029708,1071935.18727803,-5.86960827584146,-0.0091718261127911,"combination2.208"
"4842",2021,-805393.29727393,-2246139.53719202,97873.4299037457,1169808.61718035,-8.22892687081673,-0.0124612167154279,"combination2.208"
"4843",2022,-965830.296911821,-3211969.83410384,97562.2243707478,1267370.84154749,-9.89963383001143,-0.016110276407461,"combination2.208"
"4844",2023,-999079.163142819,-4211048.99724666,97140.4909168482,1364511.33247185,-10.2848889655914,-0.0196049863542522,"combination2.208"
"4845",2024,-1244505.23150534,-5455554.228752,93688.4569301605,1458199.78940487,-13.2834425102449,-0.0236264786644178,"combination2.208"
"4846",2025,-1358068.37585968,-6813622.60461168,95676.0819191337,1553875.871315,-14.1944397034102,-0.0276840286476785,"combination2.208"
"4847",2026,-1332097.99221088,-8145720.59682256,93710.1047365665,1647585.97606039,-14.2150944762639,-0.0313630969285943,"combination2.208"
"4848",2027,-1336615.48818481,-9482336.08500737,91161.7258525491,1738747.70190382,-14.6620248320742,-0.0347728896467248,"combination2.208"
"4849",2028,-1352604.36335012,-10834940.4483575,91161.7258529663,1829909.42775917,-14.8374150521429,-0.0379585561225684,"combination2.208"
"4850",2029,-1344457.11135514,-12179397.5597126,91161.7258532047,1921071.15361881,-14.7480436419127,-0.0408804955571322,"combination2.208"
"4851",2030,-1340735.60273205,-13520133.1624447,91161.7258512378,2012232.87946033,-14.7072204942667,-0.0435677005096675,"combination2.208"
"4852",2010,606587.453841919,606587.453841919,105959.690159187,105959.690159187,5.72470014710899,0.00532349952390367,"combination2.209"
"4853",2011,-17713.5911951847,588873.862646734,105241.790725544,211201.480884463,-0.168313281948796,0.00509327269642201,"combination2.209"
"4854",2012,-283402.881313646,305470.981333088,91781.791702792,302983.272588074,-3.08778981163673,0.00282380647386543,"combination2.209"
"4855",2013,-6820.86885819957,298650.112474889,92681.2820985913,395664.554686189,-0.07359489104762,0.00271169556884393,"combination2.209"
"4856",2014,-14046.2158835419,284603.896591347,93466.5522351265,489131.106921315,-0.150280667764516,0.00255828846842499,"combination2.209"
"4857",2015,-38332.4327350557,246271.463856291,93466.5522349775,582597.659156322,-0.410119254625835,0.00226306045909497,"combination2.209"
"4858",2016,-114940.855699174,131330.608157117,93287.6006093919,675885.259765029,-1.23211289547951,0.00154050763788283,"combination2.209"
"4859",2017,-178761.213775091,-47430.605617974,94438.2786042094,770323.538369417,-1.89288937089036,0.000521111773939209,"combination2.209"
"4860",2018,-241625.121172722,-289055.726790696,93938.8055024743,864262.343873501,-2.57215449866837,-0.000743478182605783,"combination2.209"
"4861",2019,-299974.301042836,-589030.027833533,97562.5844135582,961824.928283215,-3.07468588338409,-0.00219301324094689,"combination2.209"
"4862",2020,-353095.938988589,-942125.966822121,97723.2296923995,1059548.15797782,-3.61322420574942,-0.00376943748071779,"combination2.209"
"4863",2021,-407181.838708557,-1349307.80553068,97723.2296931446,1157271.38766956,-4.16668421609813,-0.00544969526165962,"combination2.209"
"4864",2022,-432239.099354461,-1781546.90488514,97412.0241601467,1254683.41182613,-4.43722531259441,-0.00710043645253,"combination2.209"
"4865",2023,-499002.755219605,-2280549.66010474,97412.0241612196,1352095.4359951,-5.12259918132634,-0.00886068863500089,"combination2.209"
"4866",2024,-546661.167411063,-2827210.82751581,93959.9901745319,1446055.42617226,-5.81802069578373,-0.0106418236953614,"combination2.209"
"4867",2025,-624767.059911922,-3451977.88742773,95947.6151634455,1542003.041327,-6.51154339633809,-0.0125216885130666,"combination2.209"
"4868",2026,-588444.817777045,-4040422.70520477,93981.637980938,1635984.67931652,-6.26127433420981,-0.0141591724257379,"combination2.209"
"4869",2027,-607259.586958326,-4647682.2921631,91433.2590968609,1727417.93840408,-6.64156121040177,-0.015719036136896,"combination2.209"
"4870",2028,-636357.546563394,-5284039.83872649,91433.2590972781,1818851.19750309,-6.9598038268149,-0.0172273062778465,"combination2.209"
"4871",2029,-599159.973829262,-5883199.81255576,91300.1945471168,1910151.39205837,-6.56252680294188,-0.0185385638745437,"combination2.209"
"4872",2030,-605701.46620588,-6488901.27876164,91167.12999475,2001318.52204323,-6.64385800277754,-0.0197607566997662,"combination2.209"
"4873",2010,-623466.77602604,-623466.77602604,106258.445895076,106258.445895076,-5.86745618923957,-0.00564874157658087,"combination2.210"
"4874",2011,99614.2665141243,-523852.509511916,105771.909475386,212030.355370194,0.941783759111442,-0.00490213909265164,"combination2.210"
"4875",2012,-166310.973045643,-690163.482557559,92543.2734666169,304573.628837585,-1.79711573640884,-0.00626211173015545,"combination2.210"
"4876",2013,110049.254901238,-580114.227656322,93674.126876384,398247.755713582,1.17480950792809,-0.00552791702195382,"combination2.210"
"4877",2014,102615.547007229,-477498.680649092,94690.760026902,492938.515740514,1.08369123849123,-0.00489427730747932,"combination2.210"
"4878",2015,101766.628759351,-375732.051889742,94269.0265718102,587207.542312264,1.07953410001353,-0.00430901046472743,"combination2.210"
"4879",2016,30844.7666031513,-344887.28528659,93668.3414913118,680875.883802891,0.329297669971154,-0.00417874301992016,"combination2.210"
"4880",2017,-29224.920800969,-374112.206087559,94397.2860311866,775273.169834137,-0.309594926185842,-0.00438449856957412,"combination2.210"
"4881",2018,-222243.221348662,-596355.427436221,93897.8129294813,869170.982765198,-2.36686259684845,-0.0055510748215587,"combination2.210"
"4882",2019,-280021.132119998,-876376.55955622,97521.5918405652,966692.574601889,-2.8713757316205,-0.00690690984585918,"combination2.210"
"4883",2020,-565124.377882544,-1441500.93743876,97682.2371193767,1064374.81172371,-5.78533410523666,-0.00940715020155047,"combination2.210"
"4884",2021,-805528.312063523,-2247029.24950229,97682.2371201515,1162057.04884243,-8.24641547749058,-0.0126970180730166,"combination2.210"
